country,date,GDP_Per_Capita_Current_USD,Total_Population,Population_Female_Percentage,Population_Male_Percentage,Electricity_Access_Urban_Percentage,Electricity_Access_Rural_Percentage,Total_Electricity_Output_GWh
Namibia,2023,4187.60500396525,2963095.0,51.1622303158588,48.8377696841412,,,
Namibia,2024,4413.12752211572,3030131.0,51.1636134423276,48.8363865576724,,,
Nauru,2000,2648.60152860938,10168.0,48.2344841152749,51.7655158847251,97.3968276977539,,33.0
Nauru,2001,2232.30874026726,10130.0,48.2724580454097,51.7275419545903,97.4795913696289,,30.0
Nauru,2002,2084.64824520971,10082.0,48.3086995337764,51.6913004662236,97.5597381591797,,30.0
Nauru,2003,2463.28259078079,10059.0,48.3595148140783,51.6404851859217,97.6400909423828,,31.0
Nauru,2004,3040.51349889,10060.0,48.4294234592445,51.5705765407555,97.7234649658203,,31.9
Nauru,2005,2992.40382776926,10049.0,48.5620459747239,51.4379540252761,97.8126678466797,,28.3
Nauru,2006,2910.14145794684,10034.0,48.6693910096681,51.3306089903319,97.910530090332,,16.4
Nauru,2007,2272.15291307045,10020.0,48.7624750499002,51.2375249500998,98.0198516845703,,20.1
Nauru,2008,3756.84531228766,10009.0,48.8511488511488,51.1488511488512,98.1427001953125,,19.5
Nauru,2009,4410.56764668962,10016.0,48.9217252396166,51.0782747603834,98.2780380249023,,21.3
Nauru,2010,4735.92000502092,10043.0,48.9395598924624,51.0604401075376,98.4240951538086,,22.6
Nauru,2011,6444.03642094634,10098.0,48.8858076656433,51.1141923343567,99.0,,23.1
Nauru,2012,9842.77032731856,10267.0,48.8360767507549,51.1639232492452,98.7412033081055,,23.7
Nauru,2013,8974.51886874433,10517.0,48.8447275839118,51.1552724160882,98.9086837768555,,24.3
Nauru,2014,9230.05440328927,10742.0,48.8597226100717,51.1402773899283,99.0797348022461,,25.1
Nauru,2015,7747.25584993607,10954.0,48.8497352565273,51.1502647434727,99.0,,25.1
Nauru,2016,8748.15632605428,11150.0,48.8563996771011,51.1436003228989,99.4257125854492,,
Nauru,2017,9656.97976571484,11324.0,48.8519957612151,51.1480042387849,,,
Nauru,2018,11413.7463016389,11477.0,48.8151245861648,51.1848754138352,,,
Nauru,2019,10801.7705659635,11587.0,48.8478467247778,51.1521532752222,,,
Nauru,2020,10709.068810538,11643.0,48.982221077042,51.017778922958,,,
Nauru,2021,14979.099896799,11709.0,49.0690126409293,50.9309873590707,,,
Nauru,2022,12911.9086441381,11801.0,49.0721125328362,50.9278874671638,,,
Nauru,2023,12752.4723855838,11875.0,49.0694736842105,50.9305263157895,,,
Nauru,2024,13609.158837552,11947.0,49.0875606897706,50.9124393102294,,,
Nepal,2000,223.830289183078,24546509.0,49.6424766552344,50.3575233447656,84.0540084838867,18.769202296814,1659.0
Nepal,2001,240.795114544664,24946748.0,49.7272109374737,50.2727890625263,85.7,17.4,1867.0
Nepal,2002,238.89140296106,25328981.0,49.8237572210268,50.1762427789732,85.7583770751953,27.011136979055,2123.0
Nepal,2003,246.429706587633,25688758.0,49.9336830531083,50.0663169468917,86.6094512939453,31.2401351273909,2267.0
Nepal,2004,279.587750044428,26016656.0,50.0554183443099,49.9445816556901,87.4,27.3,2418.0
Nepal,2005,309.024168339372,26309458.0,50.1893330599716,49.8106669400284,88.3234939575195,39.7645520461994,2533.0
Nepal,2006,340.431796437968,26565425.0,50.3347076133734,49.6652923866266,90.1,43.2,2748.0
Nepal,2007,385.449767660642,26788492.0,50.4908600304937,49.5091399695063,90.072135925293,48.4292805733951,2792.0
Nepal,2008,464.817391891529,26990037.0,50.6504048141913,49.3495951858087,90.965705871582,52.8311672007193,2812.0
Nepal,2009,473.078751198621,27173035.0,50.8110338061243,49.1889661938757,91.8717727661133,57.2812515584539,3115.0
Nepal,2010,585.278491984574,27341952.0,50.9700185268411,49.0299814731589,92.7885589599609,61.7769754382714,3208.0
Nepal,2011,785.518656222132,27464494.0,51.1338748858799,48.8661251141201,97.0,72.9,3492.0
Nepal,2012,788.202937148377,27534915.0,51.3103981367075,48.6896018632925,94.6471252441406,70.8971405211242,3552.0
Nepal,2013,803.269595420477,27589996.0,51.4926207310795,48.5073792689205,95.585334777832,75.5170346711667,3517.0
Nepal,2014,821.455224911731,27672370.0,51.6544228051302,48.3455771948698,97.7,81.7,3797.0
Nepal,2015,875.543635474862,27823629.0,51.7675766964986,48.2324233035014,97.4706802368164,84.8675503769791,3503.0
Nepal,2016,877.256454696737,27955462.0,51.8889975776469,48.1110024223531,94.5,85.2,
Nepal,2017,1034.28374906846,28011258.0,52.0562161113935,47.9437838886065,,,
Nepal,2018,1179.19843190389,28079689.0,52.210446490344,47.789553509656,,,
Nepal,2019,1203.14294706401,28414064.0,52.1339784410987,47.8660215589013,,,
Nepal,2020,1154.21517578318,28966574.0,51.8667153434605,48.1332846565395,,,
Nepal,2021,1252.75076731986,29475010.0,51.6877212255399,48.3122787744601,,,
Nepal,2022,1385.91066274851,29715436.0,51.7245481439343,48.2754518560657,,,
Nepal,2023,1382.33055769304,29694614.0,51.9130556163129,48.0869443836871,,,
Nepal,2024,1447.31004458428,29651054.0,52.1086989990744,47.8913010009256,,,
Netherlands,2000,26225.1697734149,15925513.0,50.6295660829084,49.3704339170916,100.0,100.0,89631.0
Netherlands,2001,26955.7128032278,16046180.0,50.6083253695844,49.3916746304156,100.0,100.0,93663.0
Netherlands,2002,29446.5330872868,16148929.0,50.5944695286133,49.4055304713867,100.0,100.0,95981.0
Netherlands,2003,35896.7504630706,16225302.0,50.5980114025175,49.4019885974825,100.0,100.0,96818.0
Netherlands,2004,40611.3414353091,16281779.0,50.6131843493247,49.3868156506753,100.0,100.0,101214.0
Netherlands,2005,42165.396168388,16319868.0,50.6308504158035,49.3691495841965,100.0,100.0,99921.0
Netherlands,2006,45123.5432406426,16346101.0,50.6401324954372,49.3598675045628,100.0,100.0,98833.0
Netherlands,2007,52100.7996285947,16381696.0,50.6415716507725,49.3584283492275,100.0,100.0,105165.0
Netherlands,2008,58246.7026905874,16445593.0,50.6270011588661,49.3729988411339,100.0,100.0,107552.0
Netherlands,2009,53172.0261581418,16530388.0,50.6028775814171,49.3971224185829,100.0,100.0,113691.0
Netherlands,2010,51305.7338533973,16615394.0,50.5923326457473,49.4076673542527,100.0,100.0,119270.0
Netherlands,2011,54701.7728030611,16693074.0,50.5830791850671,49.4169208149329,100.0,100.0,113963.0
Netherlands,2012,50473.9442002689,16754962.0,50.573771165366,49.426228834634,100.0,100.0,103298.0
Netherlands,2013,52602.2860520766,16804432.0,50.5648502631245,49.4351497368755,100.0,100.0,101736.0
Netherlands,2014,53457.2234864322,16865008.0,50.5470083301977,49.4529916698023,100.0,100.0,103418.0
Netherlands,2015,45793.8135434697,16939923.0,50.52011017667,49.47988982333,100.0,100.0,110070.0
Netherlands,2016,46808.5291492503,17030314.0,50.4804415864904,49.5195584135096,100.0,100.0,
Netherlands,2017,49513.6817346384,17131296.0,50.4495197041703,49.5504802958297,,,
Netherlands,2018,53955.0770024266,17231624.0,50.4290327691192,49.5709672308809,,,
Netherlands,2019,53554.9007491475,17344874.0,50.4021409656458,49.5978590343542,,,
Netherlands,2020,53467.9277413737,17441500.0,50.3797330695807,49.6202669304192,,,
Netherlands,2021,60141.9880911492,17533044.0,50.364063453597,49.6359365464029,,,
Netherlands,2022,59123.318556487,17700982.0,50.3473862684529,49.6526137315471,,,
Netherlands,2023,63515.6030780019,17877117.0,50.3316673781944,49.6683326218056,,,
Netherlands,2024,67520.4218956281,17993485.0,50.3203320514565,49.6796679485434,,,
Netherlands Antilles,2000,,,,,,,1121.0
Netherlands Antilles,2001,,,,,,,1095.0
Netherlands Antilles,2002,,,,,,,1147.0
Netherlands Antilles,2003,,,,,,,1181.0
Netherlands Antilles,2004,,,,,,,1210.0
Netherlands Antilles,2005,,,,,,,1248.0
Netherlands Antilles,2006,,,,,,,1218.0
Netherlands Antilles,2007,,,,,,,1256.0
Netherlands Antilles,2008,,,,,,,1242.0
Netherlands Antilles,2009,,,,,,,1298.0
Netherlands Antilles,2010,,,,,,,1323.0
Netherlands Antilles,2011,,,,,,,1325.0
Netherlands Antilles,2012,,,,,,,1333.0
Netherlands Antilles,2013,,,,,,,
Netherlands Antilles,2014,,,,,,,
Netherlands Antilles,2015,,,,,,,
Netherlands Antilles,2016,,,,,,,
New Caledonia,2000,15329.7297200058,223098.0,49.5867287021847,50.4132712978153,100.0,100.0,1645.0
New Caledonia,2001,14482.3606263602,227707.0,49.6633832073674,50.3366167926326,100.0,100.0,1729.0
New Caledonia,2002,16104.5520406819,232236.0,49.7362585312291,50.2637414687709,100.0,100.0,1749.0
New Caledonia,2003,20768.1061488848,236678.0,49.8094457448517,50.1905542551483,100.0,100.0,1758.0
New Caledonia,2004,24475.6488547037,240852.0,49.8704598674705,50.1295401325295,100.0,100.0,1678.0
New Caledonia,2005,25528.2918353444,244381.0,49.9048616709155,50.0951383290845,100.0,100.0,1883.0
New Caledonia,2006,28193.2537573387,247547.0,49.887293674711,50.112706325289,100.0,100.0,1872.0
New Caledonia,2007,35177.6535261448,250725.0,49.8362748030711,50.1637251969289,100.0,100.0,1926.0
New Caledonia,2008,35723.9033194947,253825.0,49.7890278735349,50.2109721264651,100.0,100.0,1880.6
New Caledonia,2009,33836.494080472,257250.0,49.7654023922348,50.2345976077652,100.0,100.0,1954.2
New Caledonia,2010,35798.9084757829,261582.0,49.7924169094204,50.2075830905796,100.0,100.0,2131.8
New Caledonia,2011,38835.9401851385,266543.0,49.8446773866783,50.1553226133217,100.0,100.0,2258.65
New Caledonia,2012,35559.5672006157,271633.0,49.8941586626073,50.1058413373927,100.0,100.0,2287.91
New Caledonia,2013,36671.1566752621,276822.0,49.9425623685979,50.0574376314021,100.0,100.0,2505.57
New Caledonia,2014,37816.9558599295,281224.0,50.0010667652832,49.9989332347168,100.0,100.0,3011.44
New Caledonia,2015,30858.7237060533,283168.0,50.0886399593174,49.9113600406826,100.0,100.0,2903.43
New Caledonia,2016,30782.8544433514,283423.0,50.1956439667917,49.8043560332083,100.0,100.0,
New Caledonia,2017,32354.7102832901,283546.0,50.3003029480121,49.6996970519878,,,
New Caledonia,2018,34902.8968780031,283541.0,50.4043506935505,49.5956493064495,,,
New Caledonia,2019,33411.3358835672,283606.0,50.5100367762432,49.4899632237568,,,
New Caledonia,2020,33270.330597637,284176.0,50.5864302881655,49.4135697118345,,,
New Caledonia,2021,35311.5543551452,285214.0,50.6489863751429,49.3510136248571,,,
New Caledonia,2022,33516.363085906,287123.0,50.6862912410361,49.3137087589639,,,
New Caledonia,2023,33701.8923322781,289870.0,50.6806499465277,49.3193500534722,,,
New Caledonia,2024,29213.1923192946,292639.0,50.6719883542522,49.3280116457478,,,
New Zealand,2000,13641.1027183822,3857700.0,50.9098723705624,49.0901276294376,100.0,100.0,39247.0
New Zealand,2001,13882.8568268586,3880500.0,50.9473983898814,49.0526016101186,100.0,100.0,39572.0
New Zealand,2002,16874.1874918196,3948500.0,50.9562862966887,49.0437137033113,100.0,100.0,40629.0
New Zealand,2003,21913.7081719961,4027200.0,50.960936332763,49.039063667237,100.0,100.0,40777.0
New Zealand,2004,25420.234882944,4087500.0,50.983530248333,49.016469751667,100.0,100.0,42816.0
New Zealand,2005,27751.0654708859,4133900.0,51.0186802585824,48.9813197414176,100.0,100.0,42968.0
New Zealand,2006,26654.5932018985,4184600.0,51.0535780044668,48.9464219955332,100.0,100.0,43602.0
New Zealand,2007,32479.9817381467,4223800.0,51.0798041136883,48.9201958863117,100.0,100.0,43753.0
New Zealand,2008,31324.7397977102,4259800.0,51.092102561696,48.907897438304,100.0,100.0,43851.0
New Zealand,2009,28276.7255416225,4302600.0,51.094811147168,48.9051888528319,100.0,100.0,43453.0
New Zealand,2010,33761.9009639947,4350700.0,51.1011852052891,48.8988147947108,100.0,100.0,44904.0
New Zealand,2011,38431.7766788499,4384000.0,51.1108677299382,48.8891322700618,100.0,100.0,44483.0
New Zealand,2012,40053.6991536369,4408100.0,51.113975731672,48.886024268328,100.0,100.0,44264.0
New Zealand,2013,43000.4646849189,4442100.0,51.0695575581671,48.9304424418329,100.0,100.0,43268.0
New Zealand,2014,44618.266973847,4516500.0,50.9368706448819,49.0631293551181,100.0,100.0,43505.0
New Zealand,2015,38665.3723018158,4609400.0,50.762511462325,49.237488537675,100.0,100.0,44205.0
New Zealand,2016,40113.7195382428,4714100.0,50.6153004282287,49.3846995717713,100.0,100.0,
New Zealand,2017,42950.3841711138,4813600.0,50.5033087098608,49.4966912901392,,,
New Zealand,2018,43257.0769238879,4900600.0,50.4214984835277,49.5785015164723,,,
New Zealand,2019,42855.831861632,4970300.0,50.3746039355811,49.6253960644189,,,
New Zealand,2020,41997.7830324279,5072400.0,50.3588930342739,49.6411069657261,,,
New Zealand,2021,49950.4251691316,5084600.0,50.3557964295448,49.6442035704553,,,
New Zealand,2022,49099.7090423358,5081700.0,50.3418434506069,49.6581565493931,,,
New Zealand,2023,49075.9562832927,5200000.0,50.3268130531904,49.6731869468096,,,
New Zealand,2024,49205.1792146792,5287500.0,50.3140616776858,49.6859383223142,,,
Nicaragua,2000,1017.3124434882,5022633.0,50.9032015677833,49.0967984322167,93.525749206543,47.8018266568812,2351.0
Nicaragua,2001,1051.874235891,5087825.0,50.9083547488367,49.0916452511633,91.886024,41.209827,2520.0
Nicaragua,2002,1014.3339042591,5149909.0,50.9146955966221,49.0853044033779,94.1475601196289,48.7945983054858,2620.0
Nicaragua,2003,1021.35216668794,5210963.0,50.9212788499938,49.0787211500063,94.4573669433594,49.2679126255032,2772.0
Nicaragua,2004,1098.62118662335,5272912.0,50.9273054433679,49.0726945566321,94.7701873779297,49.7376641228996,2922.0
Nicaragua,2005,1183.30214010175,5342105.0,50.9307847749155,49.0692152250845,95.431992,43.590788,3051.0
Nicaragua,2006,1248.17371577788,5418855.0,50.9286740464545,49.0713259535455,95.4161529541016,50.7039912399309,3134.0
Nicaragua,2007,1350.38145753377,5497243.0,50.9228353194501,49.0771646805499,95.7549285888672,51.2109838618933,3208.0
Nicaragua,2008,1523.68437086409,5576593.0,50.9163569943153,49.0836430056847,96.1072235107422,51.7460772226546,3361.0
Nicaragua,2009,1467.08288052845,5656601.0,50.9100429745708,49.0899570254292,97.937148,47.234364,3453.0
Nicaragua,2010,1526.56706951408,5737450.0,50.9035109842332,49.0964890157668,96.847526550293,52.8890115105943,3659.0
Nicaragua,2011,1679.71192084633,5819051.0,50.8968214920268,49.1031785079732,97.2319564819336,53.4892847971195,3824.0
Nicaragua,2012,1784.69836017555,5901287.0,50.8902549562494,49.1097450437506,97.62353515625,54.1029604936596,4031.0
Nicaragua,2013,1835.43996363715,5983845.0,50.8836794542104,49.1163205457896,98.0204696655274,54.7256161549037,4166.0
Nicaragua,2014,1958.37047579547,6066492.0,50.8760171242321,49.1239828757679,98.406807,57.14328,4446.0
Nicaragua,2015,2074.45620634731,6149417.0,50.866935841235,49.133064158765,98.8232574462891,55.9807363552867,4579.0
Nicaragua,2016,2131.68704828322,6232666.0,50.8574582461916,49.1425417538084,99.2258453369141,56.604743861928,
Nicaragua,2017,2182.61380995674,6316231.0,50.8471189785302,49.1528810214698,,,
Nicaragua,2018,2035.16549390507,6400080.0,50.8382472034338,49.1617527965662,,,
Nicaragua,2019,1958.62051528095,6483657.0,50.8307812752558,49.1692187247442,,,
Nicaragua,2020,1938.44704754382,6565267.0,50.8321978119394,49.1678021880606,,,
Nicaragua,2021,2138.38588469449,6644741.0,50.8404165038186,49.1595834961814,,,
Nicaragua,2022,2322.89053964583,6730654.0,50.8366943242068,49.1633056757932,,,
Nicaragua,2023,2609.44492072931,6823613.0,50.8238963727867,49.1761036272133,,,
Nicaragua,2024,2847.53966339498,6916140.0,50.8113269556902,49.1886730443098,,,
Niger,2000,194.771959898935,11509630.0,49.5433563025049,50.4566436974951,40.6727828746177,0.381887615930169,206.0
Niger,2001,205.417936120931,11920647.0,49.5107312958155,50.4892687041845,41.4988059997559,1.92146736970192,180.0
Niger,2002,225.294391147438,12349144.0,49.478360605399,50.5216393946009,43.0406723022461,2.12153517322366,191.0
Niger,2003,265.225363452469,12796984.0,49.4479949338063,50.5520050661937,44.5827407836914,2.30542200833296,194.0
Niger,2004,283.468281798296,13265836.0,49.4205529587014,50.5794470412986,46.1278266906738,2.47819326219475,205.0
Niger,2005,318.643121918273,13756192.0,49.3958284385679,50.6041715614321,47.6787528991699,,229.0
Niger,2006,333.345078419447,14268581.0,49.3735852219643,50.6264147780357,47.2,1.5,218.0
Niger,2007,387.168065883301,14803610.0,49.353573172596,50.646426827404,50.8093681335449,2.99399393476574,224.0
Niger,2008,475.044955398162,15361915.0,49.335327008384,50.664672991616,52.393928527832,3.18336426059982,228.0
Niger,2009,461.131533961487,15943675.0,49.317412704411,50.682587295589,53.9909858703613,3.38134019068369,257.0
Niger,2010,474.425692340831,16548835.0,49.2997996112596,50.7002003887404,55.5987586975098,3.58518356580356,293.0
Niger,2011,510.75956176268,17176283.0,49.2841437230628,50.7158562769372,59.9,4.8,342.0
Niger,2012,528.510104469655,17836769.0,49.2712245546699,50.7287754453301,61.8,5.2,399.0
Niger,2013,552.103334363117,18519898.0,49.2601552524665,50.7398447475334,60.4684944152832,4.18573579676097,443.0
Niger,2014,565.30989731175,19215909.0,49.2509774062731,50.7490225937269,62.101261138916,4.36773872031373,443.0
Niger,2015,485.662574175279,19939498.0,49.2448255216857,50.7551744783143,60.2,7.1,531.0
Niger,2016,502.706475406446,20685753.0,49.2405788060711,50.7594211939289,65.3706665039063,4.67992277139175,
Niger,2017,521.804130023434,21435446.0,49.2364773172213,50.7635226827787,,,
Niger,2018,578.568035680892,22188069.0,49.2325740123025,50.7674259876975,,,
Niger,2019,561.691304349698,22947757.0,49.2292275349949,50.7707724650051,,,
Niger,2020,579.512495758236,23717613.0,49.2286302167086,50.7713697832914,,,
Niger,2021,608.722439593808,24502140.0,49.2289816318085,50.7710183681915,,,
Niger,2022,609.745147574878,25311973.0,49.2278851593276,50.7721148406724,,,
Niger,2023,638.336080897887,26159867.0,49.2269551676238,50.7730448323763,,,
Niger,2024,735.270255787226,27032412.0,49.2264009135995,50.7735990864005,,,
Nigeria,2000,547.318298903379,126382494.0,49.924578161909,50.075421838091,83.8690567016602,20.7452951041972,14727.0
Nigeria,2001,566.428231812933,129862595.0,49.8916666496615,50.1083333503385,83.8613586425781,21.3872367225452,15462.0
Nigeria,2002,712.164852077686,133471989.0,49.8555120045114,50.1444879954886,83.8510589599609,22.0184527875561,21545.0
Nigeria,2003,763.388745367223,137202644.0,49.819819069959,50.180180930041,84.9,33.8,20184.0
Nigeria,2004,962.48104194733,141057045.0,49.7852432680693,50.2147567319307,83.833869934082,23.2848668504194,24275.0
Nigeria,2005,1211.37703504386,145017253.0,49.7569971915204,50.2430028084796,83.8326187133789,23.9398678006713,23539.0
