wave_id,study_id,respondent_id,wave_date,employment_status,job_sector,weekly_hours,gross_monthly_usd,job_satisfaction,financial_anxiety
2056,12,621,2020-01-16,Part-time,Manufacturing,15.34,2408.33,0.1694,0.2504
2057,12,621,2020-04-28,Part-time,Education,46.79,2357.5,0.9526,0.1319
2058,12,621,2020-06-23,Part-time,Hospitality,44.32,803.8,0.3785,0.3553
2059,12,15,2020-01-16,Part-time,Manufacturing,8.91,2854.84,0.0154,0.0999
2060,12,15,2020-04-28,Part-time,Healthcare,10.26,1171.36,0.9701,0.3659
2061,12,15,2020-06-23,Part-time,Technology,5.8,2995.91,0.8535,0.1136
2062,12,383,2020-01-16,Unemployed,Public Sector,0,591.29,0.8967,0.6818
2063,12,383,2020-04-28,Unemployed,Manufacturing,0,934.55,0.349,0.8419
2064,12,383,2020-06-23,Unemployed,Healthcare,0,1131.73,0.5985,0.1521
2065,12,25,2020-01-16,Full-time,Manufacturing,24.46,10702.89,0.4736,0.1296
2066,12,25,2020-04-28,Full-time,Healthcare,17.81,8658.63,0.4525,0.2749
2067,12,25,2020-06-23,Full-time,Public Sector,9.59,11215.43,0.9862,0.1679
2068,12,733,2020-01-16,Full-time,Education,20.97,3103.01,0.5792,0.9344
2069,12,733,2020-04-28,Retired,Technology,0,788.46,0.6716,0.1996
2070,12,733,2020-06-23,Retired,Finance,0,735.68,0.6175,0.4428
2071,12,22,2020-01-16,Student,Hospitality,28.9,1396.96,0.3764,0.7785
2072,12,22,2020-04-28,Student,Construction,9.24,3766.42,0.1425,0.0469
2073,12,22,2020-06-23,Student,Finance,0.68,1966.83,0.0254,0.0678
2074,12,504,2020-01-16,Student,Construction,23.24,3936.68,0.8051,0.9905
2075,12,504,2020-04-28,Student,Retail,13.28,3969.92,0.5348,0.3606
2076,12,504,2020-06-23,Student,Technology,6.08,3214.5,0.2441,0.7484
2077,12,182,2020-01-16,Retired,Healthcare,0,574.47,0.4898,0.0339
2078,12,182,2020-04-28,Retired,Healthcare,0,1180.63,0.9285,0.9575
2079,12,182,2020-06-23,Retired,Hospitality,0,48.92,0.853,0.1136
2080,12,527,2020-01-16,Unemployed,Public Sector,0,291.25,0.6263,0.2556
2081,12,527,2020-04-28,Unemployed,Healthcare,0,1025.46,0.7572,0.3622
2082,12,527,2020-06-23,Unemployed,Technology,0,123.78,0.1879,0.3209
2083,12,492,2020-01-16,Part-time,Hospitality,14.06,1275.34,0.4887,0.9973
2084,12,492,2020-04-28,Part-time,Hospitality,45.53,1454.28,0.6377,0.4958
2085,12,492,2020-06-23,Part-time,Manufacturing,16.35,3286.7,0.0151,0.5284
2086,12,291,2020-01-16,Part-time,Construction,40.48,648.1,0.1205,0.4449
2087,12,291,2020-04-28,Part-time,Retail,29.79,1738.79,0.7448,0.2303
2088,12,291,2020-06-23,Part-time,Hospitality,37.27,1409.05,0.3215,0.7521
2089,12,516,2020-01-16,Unemployed,Education,0,7.53,0.7974,0.0942
2090,12,516,2020-04-28,Unemployed,Manufacturing,0,899.19,0.9821,0.3973
2091,12,516,2020-06-23,Unemployed,Retail,0,787.48,0.1738,0.2542
2092,12,576,2020-01-16,Full-time,Hospitality,35.42,6828.26,0.3167,0.1957
2093,12,576,2020-04-28,Full-time,Finance,24.76,9996.45,0.4585,0.2397
2094,12,576,2020-06-23,Full-time,Retail,23.33,5122.47,0.5089,0.6906
2095,12,323,2020-01-16,Unemployed,Technology,0,568.88,0.1857,0.3967
2096,12,323,2020-04-28,Unemployed,Finance,0,380.7,0.9457,0.3307
2097,12,323,2020-06-23,Unemployed,Technology,0,465.59,0.6321,0.9023
2098,12,391,2020-01-16,Unemployed,Finance,0,942.14,0.8223,0.0153
2099,12,391,2020-04-28,Unemployed,Public Sector,0,781.65,0.1883,0.4057
2100,12,391,2020-06-23,Retired,Education,0,399.65,0.004,0.0855
2101,12,592,2020-01-16,Unemployed,Retail,0,241.55,0.2796,0.1888
2102,12,592,2020-04-28,Unemployed,Hospitality,0,675.37,0.4304,0.7198
2103,12,592,2020-06-23,Unemployed,Manufacturing,0,830.28,0.2444,0.6277
2104,12,598,2020-01-16,Part-time,Technology,34.92,1555.9,0.309,0.8793
2105,12,598,2020-04-28,Part-time,Healthcare,39.37,663.6,0.4771,0.1703
2106,12,598,2020-06-23,Part-time,Healthcare,14.79,1745.25,0.3824,0.4008
2107,12,551,2020-01-16,Part-time,Hospitality,21.78,3356.7,0.5269,0.0623
2108,12,551,2020-04-28,Part-time,Manufacturing,21.01,988.84,0.6363,0.7584
2109,12,551,2020-06-23,Part-time,Technology,44.57,3788.56,0.0427,0.2746
2110,12,287,2020-01-16,Full-time,Finance,43.7,3544.28,0.5171,0.6482
2111,12,287,2020-04-28,Full-time,Construction,8.95,9189.85,0.1137,0.4269
2112,12,287,2020-06-23,Full-time,Healthcare,38.03,9823.42,0.7336,0.0305
2113,12,279,2020-01-16,Retired,Healthcare,0,744.1,0.9217,0.1966
2114,12,279,2020-04-28,Retired,Public Sector,0,999.41,0.2953,0.0364
2115,12,279,2020-06-23,Retired,Construction,0,807.36,0.2396,0.012
2116,12,514,2020-01-16,Student,Healthcare,43.15,3598.32,0.5567,0.0454
2117,12,514,2020-04-28,Student,Retail,1.81,3772.65,0.8756,0.7695
2118,12,514,2020-06-23,Student,Hospitality,14.26,3362.86,0.8364,0.2496
2119,12,488,2020-01-16,Retired,Public Sector,0,369.58,0.8677,0.2203
2120,12,488,2020-04-28,Retired,Finance,0,20.72,0.9398,0.0336
2121,12,488,2020-06-23,Retired,Healthcare,0,32.01,0.2682,0.5389
2122,12,222,2020-01-16,Part-time,Hospitality,0.21,1037.15,0.5686,0.4984
2123,12,222,2020-04-28,Part-time,Education,15.58,2801.44,0.4517,0.4004
2124,12,222,2020-06-23,Part-time,Hospitality,20.05,2189.39,0.3002,0.7383
2125,12,683,2020-01-16,Student,Education,25.72,2659.29,0.4523,0.836
2126,12,683,2020-04-28,Student,Education,18.76,642.88,0.9641,0.1799
2127,12,683,2020-06-23,Student,Hospitality,13.78,3899.5,0.1644,0.7667
2128,12,204,2020-01-16,Part-time,Retail,15.84,1382.84,0.7825,0.7578
2129,12,204,2020-04-28,Unemployed,Education,0,1078.91,0.0146,0.7742
2130,12,204,2020-06-23,Unemployed,Education,0,392.57,0.5702,0.7946
2131,12,382,2020-01-16,Full-time,Retail,25.03,10693.38,0.4306,0.8643
2132,12,382,2020-04-28,Full-time,Manufacturing,2.13,6404.94,0.0433,0.2597
2133,12,382,2020-06-23,Full-time,Construction,44.38,11832.74,0.9428,0.3838
2134,12,318,2020-01-16,Self-employed,Retail,13.36,2522.4,0.5954,0.7674
2135,12,318,2020-04-28,Self-employed,Manufacturing,5.36,2021.54,0.841,0.3179
2136,12,318,2020-06-23,Self-employed,Healthcare,25.77,3725.26,0.4127,0.4505
2137,12,524,2020-01-16,Full-time,Education,3.29,6138.34,0.6203,0.3991
2138,12,524,2020-04-28,Full-time,Technology,37.67,3190.53,0.1131,0.3129
2139,12,524,2020-06-23,Full-time,Healthcare,14.76,6865.88,0.8661,0.0213
2140,12,82,2020-01-16,Full-time,Hospitality,41.64,7350.96,0.7393,0.399
2141,12,82,2020-04-28,Full-time,Education,48.34,2771.33,0.4705,0.8577
2142,12,82,2020-06-23,Full-time,Retail,9.13,6272.05,0.2945,0.8583
2143,12,450,2020-01-16,Full-time,Public Sector,25.27,7938.46,0.4223,0.092
2144,12,450,2020-04-28,Full-time,Public Sector,20.74,9550.98,0.8702,0.4076
2145,12,450,2020-06-23,Full-time,Public Sector,28.43,8191.75,0.2901,0.4468
2146,12,306,2020-01-16,Full-time,Healthcare,43.11,10682.09,0.5245,0.7899
2147,12,306,2020-04-28,Full-time,Education,15.24,3321.26,0.6032,0.7889
2148,12,306,2020-06-23,Full-time,Retail,33.57,5767.44,0.506,0.05
2149,12,316,2020-01-16,Full-time,Hospitality,17.44,2219.68,0.2046,0.2979
2150,12,316,2020-04-28,Full-time,Technology,29.78,3995.93,0.8222,0.2655
2151,12,316,2020-06-23,Full-time,Finance,16.09,3813.59,0.1364,0.2106
2152,12,36,2020-01-16,Part-time,Hospitality,5.64,2370.25,0.9744,0.5484
2153,12,36,2020-04-28,Part-time,Healthcare,47.59,3145.02,0.5661,0.2335
2154,12,36,2020-06-23,Part-time,Retail,8.78,530.22,0.1202,0.0132
2155,12,666,2020-01-16,Part-time,Hospitality,14.67,3233.38,0.1292,0.6391
2156,12,666,2020-04-28,Part-time,Retail,30.78,2933.98,0.168,0.3761
2157,12,666,2020-06-23,Part-time,Manufacturing,26.21,3185.19,0.4074,0.6789
2158,12,753,2020-01-16,Full-time,Public Sector,0.97,10576.14,0.953,0.9964
2159,12,753,2020-04-28,Full-time,Construction,33.43,3903.43,0.9495,0.7695
2160,12,753,2020-06-23,Full-time,Technology,24.33,3343.74,0.3067,0.9805
2161,12,559,2020-01-16,Part-time,Public Sector,3.45,2919.75,0.6236,0.7414
2162,12,559,2020-04-28,Part-time,Healthcare,28.07,3900.67,0.3031,0.6276
2163,12,559,2020-06-23,Part-time,Retail,13.66,1097.73,0.6296,0.2901
2164,12,768,2020-01-16,Self-employed,Education,22.2,2661.67,0.7726,0.0664
2165,12,768,2020-04-28,Self-employed,Finance,29.16,508.19,0.8831,0.9414
2166,12,768,2020-06-23,Self-employed,Healthcare,16.18,2165.18,0.1341,0.2942
2167,12,633,2020-01-16,Unemployed,Public Sector,0,756.55,0.2045,0.8034
2168,12,633,2020-04-28,Unemployed,Finance,0,142.08,0.4643,0.8466
2169,12,633,2020-06-23,Unemployed,Retail,0,695.77,0.4178,0.9111
2170,12,394,2020-01-16,Full-time,Manufacturing,16.32,8059.02,0.9811,0.3899
2171,12,394,2020-04-28,Full-time,Healthcare,12.2,3145.89,0.3075,0.8616
2172,12,394,2020-06-23,Full-time,Retail,37.09,7526.55,0.6303,0.8015
2173,12,737,2020-01-16,Full-time,Public Sector,39.49,11682.56,0.6536,0.9058
2174,12,737,2020-04-28,Full-time,Retail,20.79,6823.25,0.1621,0.941
2175,12,737,2020-06-23,Full-time,Finance,0.19,10619.46,0.3212,0.3127
2176,12,564,2020-01-16,Full-time,Hospitality,44.62,6971.1,0.7439,0.6004
2177,12,564,2020-04-28,Student,Hospitality,20.05,1149.68,0.179,0.5148
2178,12,564,2020-06-23,Student,Public Sector,48.34,3297.78,0.9836,0.6862
2179,12,555,2020-01-16,Self-employed,Education,15.89,916.34,0.3064,0.3568
2180,12,555,2020-04-28,Self-employed,Finance,32.6,943.66,0.5825,0.4114
2181,12,555,2020-06-23,Self-employed,Retail,35.9,1270.48,0.735,0.0527
2182,12,6,2020-01-16,Student,Technology,8.59,3778.87,0.1476,0.503
2183,12,6,2020-04-28,Student,Manufacturing,40.06,1552.82,0.0376,0.187
2184,12,6,2020-06-23,Student,Manufacturing,8.87,3647.91,0.3814,0.0299
2185,12,238,2020-01-16,Part-time,Education,43.58,2228.29,0.6709,0.098
2186,12,238,2020-04-28,Part-time,Education,48.66,3661.58,0.6422,0.7117
2187,12,238,2020-06-23,Part-time,Manufacturing,6.89,1650.65,0.2471,0.2543
2188,12,309,2020-01-16,Self-employed,Public Sector,23.85,1340.71,0.7963,0.7169
2189,12,309,2020-04-28,Self-employed,Healthcare,32.71,2675.01,0.7661,0.9862
2190,12,309,2020-06-23,Self-employed,Retail,19.69,3866.26,0.4802,0.8857
2191,12,344,2020-01-16,Full-time,Healthcare,17.16,5074.91,0.6567,0.5931
2192,12,344,2020-04-28,Full-time,Healthcare,23.49,4191.24,0.5255,0.8988
2193,12,344,2020-06-23,Full-time,Finance,29.98,2145.34,0.6183,0.6219
2194,12,19,2020-01-16,Unemployed,Public Sector,0,1082.3,0.5365,0.418
2195,12,19,2020-04-28,Unemployed,Construction,0,605.65,0.1324,0.0156
2196,12,19,2020-06-23,Unemployed,Education,0,704.96,0.9881,0.4694
2197,12,167,2020-01-16,Student,Construction,30.72,2914.41,0.0074,0.9596
2198,12,167,2020-04-28,Student,Education,46.6,2641.45,0.0282,0.3669
2199,12,167,2020-06-23,Student,Hospitality,21.23,704.31,0.6812,0.6253
2200,12,643,2020-01-16,Full-time,Technology,2.81,6561.23,0.8778,0.4701
2201,12,643,2020-04-28,Full-time,Education,10.56,4598.48,0.5344,0.1687
2202,12,643,2020-06-23,Full-time,Healthcare,34.81,7354.41,0.4761,0.2372
2203,12,631,2020-01-16,Student,Finance,2.03,3433.09,0.6408,0.5261
2204,12,631,2020-04-28,Student,Finance,16.83,3977.23,0.6041,0.2564
2205,12,631,2020-06-23,Student,Education,36.94,2175.02,0.9067,0.078
2206,12,759,2020-01-16,Full-time,Healthcare,42.42,7851.19,0.1306,0.2621
2207,12,759,2020-04-28,Student,Education,5.09,1791.86,0.3592,0.7119
2208,12,759,2020-06-23,Student,Hospitality,38.69,3707.3,0.7654,0.6762
2209,12,205,2020-01-16,Full-time,Retail,9.13,10446.8,0.1365,0.3274
2210,12,205,2020-04-28,Full-time,Technology,25.07,4428.13,0.2451,0.7344
2211,12,205,2020-06-23,Full-time,Manufacturing,0.23,6834.12,0.233,0.2112
2212,12,542,2020-01-16,Part-time,Manufacturing,18.62,3650.95,0.7764,0.9081
2213,12,542,2020-04-28,Part-time,Construction,4.46,3854.14,0.1143,0.4876
2214,12,542,2020-06-23,Part-time,Hospitality,41.33,2933.63,0.3713,0.0691
2215,12,127,2020-01-16,Full-time,Healthcare,16.31,11901.67,0.1411,0.493
2216,12,127,2020-04-28,Full-time,Manufacturing,30.0,10641.17,0.8144,0.816
2217,12,127,2020-06-23,Full-time,Healthcare,36.4,5368.78,0.7393,0.7444
2218,12,381,2020-01-16,Part-time,Hospitality,31.39,2323.05,0.5468,0.9822
2219,12,381,2020-04-28,Part-time,Technology,30.76,1568.16,0.9602,0.4901
2220,12,381,2020-06-23,Part-time,Manufacturing,48.65,1363.25,0.0675,0.7411
2221,13,693,2020-12-04,Retired,Retail,0,1148.45,0.1654,0.308
2222,13,693,2021-07-22,Retired,Finance,0,155.24,0.902,0.9427
2223,13,429,2020-12-04,Unemployed,Technology,0,998.2,0.0095,0.2911
2224,13,429,2021-07-22,Unemployed,Healthcare,0,227.68,0.5187,0.2693
2225,13,704,2020-12-04,Unemployed,Hospitality,0,1015.41,0.0766,0.4396
2226,13,704,2021-07-22,Unemployed,Technology,0,601.71,0.8239,0.8922
2227,13,733,2020-12-04,Full-time,Retail,8.31,11585.1,0.3096,0.8328
2228,13,733,2021-07-22,Full-time,Retail,39.61,4639.48,0.9219,0.4539
2229,13,559,2020-12-04,Part-time,Retail,28.45,2776.21,0.9941,0.7904
2230,13,559,2021-07-22,Part-time,Technology,18.2,3521.58,0.7515,0.2625
2231,13,581,2020-12-04,Part-time,Hospitality,41.57,1382.44,0.9065,0.8444
2232,13,581,2021-07-22,Part-time,Healthcare,6.78,2818.28,0.7669,0.9166
2233,13,330,2020-12-04,Student,Technology,0.54,3681.13,0.8692,0.1256
2234,13,330,2021-07-22,Student,Hospitality,47.39,780.82,0.3138,0.4196
2235,13,366,2020-12-04,Part-time,Healthcare,14.68,2822.42,0.6032,0.6232
2236,13,366,2021-07-22,Part-time,Education,30.72,3451.45,0.1135,0.9262
2237,13,239,2020-12-04,Part-time,Manufacturing,17.6,3972.21,0.5868,0.8678
2238,13,239,2021-07-22,Part-time,Hospitality,1.56,1342.97,0.2089,0.0841
2239,13,769,2020-12-04,Student,Manufacturing,23.22,3210.66,0.0095,0.3758
2240,13,769,2021-07-22,Student,Public Sector,36.66,2889.8,0.0451,0.5931
2241,13,761,2020-12-04,Unemployed,Technology,0,871.59,0.1568,0.8108
2242,13,761,2021-07-22,Unemployed,Construction,0,1107.11,0.7809,0.8565
2243,13,402,2020-12-04,Part-time,Retail,16.37,3450.71,0.0328,0.2621
2244,13,402,2021-07-22,Part-time,Finance,45.35,3464.68,0.9549,0.4722
2245,13,74,2020-12-04,Unemployed,Technology,0,653.01,0.6039,0.7201
2246,13,74,2021-07-22,Unemployed,Public Sector,0,766.53,0.4521,0.4205
2247,13,24,2020-12-04,Full-time,Technology,33.75,6878.47,0.7949,0.84
2248,13,24,2021-07-22,Full-time,Hospitality,42.55,6713.52,0.7801,0.7873
2249,13,716,2020-12-04,Student,Manufacturing,17.14,2920.25,0.7785,0.3012
2250,13,716,2021-07-22,Student,Education,44.57,1476.75,0.8302,0.5414
2251,13,13,2020-12-04,Student,Retail,5.98,2000.72,0.616,0.21
2252,13,13,2021-07-22,Student,Hospitality,18.39,1816.99,0.9511,0.9514
2253,13,39,2020-12-04,Self-employed,Hospitality,14.56,787.4,0.9116,0.6881
2254,13,39,2021-07-22,Self-employed,Education,6.05,3524.0,0.2389,0.8949
2255,13,451,2020-12-04,Part-time,Construction,28.77,3539.44,0.647,0.2466
2256,13,451,2021-07-22,Part-time,Hospitality,26.75,3499.61,0.0558,0.5126
2257,13,667,2020-12-04,Unemployed,Finance,0,789.67,0.7167,0.3876
2258,13,667,2021-07-22,Unemployed,Education,0,973.29,0.7872,0.3655
2259,13,38,2020-12-04,Part-time,Finance,18.89,947.84,0.6464,0.5738
2260,13,38,2021-07-22,Part-time,Public Sector,7.3,1792.91,0.544,0.4737
2261,13,385,2020-12-04,Full-time,Education,21.09,9854.01,0.4615,0.3162
2262,13,385,2021-07-22,Full-time,Finance,28.08,10591.47,0.7601,0.5681
2263,13,771,2020-12-04,Unemployed,Manufacturing,0,385.66,0.3788,0.0268
2264,13,771,2021-07-22,Unemployed,Healthcare,0,250.15,0.3969,0.6178
2265,13,234,2020-12-04,Retired,Retail,0,42.56,0.4862,0.3447
2266,13,234,2021-07-22,Retired,Education,0,430.13,0.2484,0.659
2267,13,646,2020-12-04,Part-time,Healthcare,4.36,2954.44,0.7499,0.7063
2268,13,646,2021-07-22,Part-time,Technology,14.68,2753.53,0.671,0.8803
2269,13,607,2020-12-04,Full-time,Healthcare,39.16,2121.24,0.5636,0.642
2270,13,607,2021-07-22,Full-time,Technology,46.9,6705.12,0.1636,0.1432
2271,13,180,2020-12-04,Full-time,Construction,12.12,3423.84,0.3754,0.6003
2272,13,180,2021-07-22,Full-time,Hospitality,17.75,5437.08,0.4058,0.5425
2273,13,138,2020-12-04,Full-time,Education,10.54,10790.18,0.4369,0.6729
2274,13,138,2021-07-22,Full-time,Retail,41.1,7041.79,0.2558,0.0861
2275,13,89,2020-12-04,Full-time,Education,29.85,4008.28,0.3493,0.5028
2276,13,89,2021-07-22,Full-time,Construction,3.61,11856.1,0.865,0.0617
2277,13,223,2020-12-04,Full-time,Public Sector,35.09,1982.46,0.5371,0.7258
2278,13,223,2021-07-22,Full-time,Public Sector,34.21,1652.0,0.8059,0.1014
2279,13,728,2020-12-04,Student,Construction,15.46,2016.25,0.3785,0.26
2280,13,728,2021-07-22,Student,Construction,0.82,1689.23,0.787,0.709
2281,13,644,2020-12-04,Part-time,Technology,38.51,970.88,0.5925,0.633
2282,13,644,2021-07-22,Part-time,Finance,10.9,2270.69,0.7264,0.5515
2283,13,397,2020-12-04,Part-time,Healthcare,35.41,1242.62,0.1558,0.7179
2284,13,397,2021-07-22,Part-time,Public Sector,46.82,2819.65,0.7636,0.686
2285,13,152,2020-12-04,Unemployed,Manufacturing,0,107.35,0.8249,0.3642
2286,13,152,2021-07-22,Unemployed,Healthcare,0,598.45,0.8796,0.0423
2287,13,754,2020-12-04,Unemployed,Retail,0,1116.58,0.8553,0.1285
2288,13,754,2021-07-22,Unemployed,Retail,0,314.09,0.6834,0.9247
2289,13,46,2020-12-04,Full-time,Education,1.6,4143.63,0.9081,0.5013
2290,13,46,2021-07-22,Full-time,Manufacturing,0.71,1831.18,0.6997,0.7586
2291,13,208,2020-12-04,Student,Education,12.65,1570.2,0.4028,0.1056
2292,13,208,2021-07-22,Student,Technology,26.72,1055.78,0.1716,0.5213
2293,13,283,2020-12-04,Part-time,Education,31.87,3330.97,0.0751,0.6884
2294,13,283,2021-07-22,Self-employed,Public Sector,15.72,3381.21,0.3207,0.1428
2295,13,591,2020-12-04,Unemployed,Hospitality,0,370.23,0.3654,0.6569
2296,13,591,2021-07-22,Unemployed,Education,0,1149.89,0.4841,0.8425
2297,13,40,2020-12-04,Unemployed,Construction,0,14.95,0.8828,0.6985
2298,13,40,2021-07-22,Unemployed,Technology,0,1034.48,0.4295,0.5416
2299,13,666,2020-12-04,Full-time,Public Sector,37.29,3186.08,0.4748,0.4799
2300,13,666,2021-07-22,Full-time,Finance,26.9,5882.52,0.8934,0.8645
2301,13,355,2020-12-04,Self-employed,Education,39.18,3445.48,0.597,0.7546
2302,13,355,2021-07-22,Self-employed,Education,23.93,678.41,0.3713,0.4344
2303,13,463,2020-12-04,Student,Manufacturing,7.38,2542.69,0.4357,0.7334
2304,13,463,2021-07-22,Student,Hospitality,7.44,2105.3,0.2315,0.1522
2305,13,92,2020-12-04,Full-time,Finance,37.71,6981.22,0.3075,0.2096
2306,13,92,2021-07-22,Full-time,Education,23.68,4012.26,0.4055,0.915
2307,13,187,2020-12-04,Full-time,Construction,15.21,7266.2,0.7072,0.6797
2308,13,187,2021-07-22,Full-time,Manufacturing,16.04,8720.15,0.0623,0.6243
2309,13,436,2020-12-04,Part-time,Manufacturing,9.88,504.37,0.7485,0.0765
2310,13,436,2021-07-22,Part-time,Education,27.15,2855.04,0.5868,0.6957
2311,13,150,2020-12-04,Full-time,Education,8.18,5137.6,0.9846,0.7474
2312,13,150,2021-07-22,Full-time,Retail,41.9,11208.38,0.2615,0.9177
2313,13,668,2020-12-04,Student,Retail,16.74,1084.2,0.7291,0.8434
2314,13,668,2021-07-22,Student,Education,37.62,2454.54,0.1772,0.8885
2315,13,647,2020-12-04,Self-employed,Technology,8.2,3083.98,0.3718,0.6733
2316,13,647,2021-07-22,Self-employed,Education,11.28,3309.5,0.1329,0.9703
2317,13,563,2020-12-04,Full-time,Public Sector,15.69,4621.44,0.7907,0.1382
2318,13,563,2021-07-22,Full-time,Manufacturing,22.94,10340.34,0.0274,0.4484
2319,13,230,2020-12-04,Full-time,Education,37.23,2206.43,0.2337,0.0157
2320,13,230,2021-07-22,Full-time,Technology,14.99,11600.88,0.6792,0.1321
2321,13,409,2020-12-04,Student,Finance,4.1,3964.25,0.8325,0.8926
2322,13,409,2021-07-22,Student,Finance,9.06,2243.39,0.7217,0.4615
2323,13,30,2020-12-04,Full-time,Hospitality,37.26,10193.51,0.0039,0.7781
2324,13,30,2021-07-22,Full-time,Technology,35.13,6970.78,0.189,0.8032
2325,13,475,2020-12-04,Unemployed,Finance,0,1115.8,0.3159,0.6214
2326,13,475,2021-07-22,Unemployed,Retail,0,505.31,0.6854,0.1526
2327,13,256,2020-12-04,Part-time,Retail,11.44,2042.94,0.2097,0.9053
2328,13,256,2021-07-22,Part-time,Education,25.28,1079.53,0.8807,0.8548
2329,13,555,2020-12-04,Self-employed,Construction,20.8,3193.95,0.7665,0.7356
2330,13,555,2021-07-22,Self-employed,Technology,3.47,2555.96,0.1701,0.784
2331,13,407,2020-12-04,Unemployed,Retail,0,423.02,0.7974,0.8456
2332,13,407,2021-07-22,Unemployed,Technology,0,610.76,0.7252,0.0223
2333,13,486,2020-12-04,Full-time,Education,11.64,4696.55,0.6671,0.2953
2334,13,486,2021-07-22,Full-time,Hospitality,45.71,10494.33,0.5788,0.4546
2335,13,80,2020-12-04,Student,Technology,11.31,810.59,0.2108,0.9765
2336,13,80,2021-07-22,Retired,Technology,0,967.6,0.1032,0.8862
2337,13,464,2020-12-04,Full-time,Public Sector,48.97,10859.64,0.5776,0.3144
2338,13,464,2021-07-22,Full-time,Healthcare,49.87,10672.49,0.8431,0.7239
2339,13,333,2020-12-04,Self-employed,Finance,2.6,754.9,0.3913,0.5016
2340,13,333,2021-07-22,Self-employed,Manufacturing,47.83,3316.66,0.7436,0.7229
2341,14,467,2020-03-02,Student,Retail,32.0,3944.47,0.9338,0.5729
2342,14,467,2020-03-23,Student,Healthcare,0.7,888.55,0.0401,0.2007
2343,14,634,2020-03-02,Part-time,Manufacturing,36.46,2113.7,0.3948,0.0244
2344,14,634,2020-03-23,Part-time,Education,20.84,3878.38,0.282,0.1084
2345,14,116,2020-03-02,Unemployed,Hospitality,0,706.36,0.0283,0.951
2346,14,116,2020-03-23,Unemployed,Retail,0,113.95,0.2591,0.5845
2347,14,449,2020-03-02,Unemployed,Technology,0,802.53,0.0178,0.473
2348,14,449,2020-03-23,Unemployed,Retail,0,1054.73,0.0445,0.5059
2349,14,371,2020-03-02,Full-time,Manufacturing,46.3,2042.34,0.7938,0.8082
2350,14,371,2020-03-23,Full-time,Technology,2.82,5921.86,0.9388,0.6482
2351,14,88,2020-03-02,Student,Construction,26.69,3804.23,0.3645,0.5335
2352,14,88,2020-03-23,Student,Hospitality,15.45,2990.59,0.0619,0.244
2353,14,606,2020-03-02,Full-time,Healthcare,46.13,1660.06,0.2316,0.7304
2354,14,606,2020-03-23,Full-time,Healthcare,8.56,9206.42,0.7464,0.8064
2355,14,738,2020-03-02,Student,Finance,35.31,3032.16,0.2722,0.5941
2356,14,738,2020-03-23,Student,Finance,28.76,548.45,0.0938,0.0244
2357,14,267,2020-03-02,Part-time,Healthcare,44.41,516.39,0.122,0.6774
2358,14,267,2020-03-23,Part-time,Hospitality,33.0,3405.17,0.0684,0.035
2359,14,471,2020-03-02,Full-time,Hospitality,1.87,7510.08,0.9405,0.1449
2360,14,471,2020-03-23,Full-time,Construction,47.1,9306.42,0.9242,0.4149
2361,14,385,2020-03-02,Full-time,Manufacturing,13.73,11007.49,0.0415,0.6025
2362,14,385,2020-03-23,Full-time,Manufacturing,23.46,4960.22,0.7071,0.3917
2363,14,42,2020-03-02,Full-time,Construction,19.93,7810.12,0.1512,0.2129
2364,14,42,2020-03-23,Full-time,Hospitality,38.82,10324.86,0.0256,0.5971
